feature,coef,clean_feature
char_tfidf__ful. ,-0.03941027888418159,char: ful. 
char_tfidf__funn,-0.04043237189088355,char: funn
char_tfidf__funny,-0.04039430563939187,char: funny
char_tfidf__furi,0.02017909178522612,char: furi
char_tfidf__furio,0.01970742437953507,char: furio
char_tfidf__furt,0.026386883258586867,char: furt
char_tfidf__furth,0.01552038654345612,char: furth
char_tfidf__fus,0.021009923809745687,char: fus
char_tfidf__fuse,0.0030462865324463375,char: fuse
char_tfidf__fused,0.00704520482226975,char: fused
char_tfidf__fut,0.07230932921755853,char: fut
char_tfidf__fy ,-0.0829603312396512,char: fy 
char_tfidf__g! ,-0.061778457966607,char: g! 
char_tfidf__g's,-0.0021253134574884484,char: g's
char_tfidf__g's ,0.0007422595294314603,char: g's 
char_tfidf__g) ,0.011604533560601081,char: g) 
char_tfidf__g..,-0.1273200450469524,char: g..
char_tfidf__g...,-0.121122643514957,char: g...
char_tfidf__g... ,-0.125290086334951,char: g... 
char_tfidf__g: ,0.05754849511141846,char: g: 
char_tfidf__gab,-0.13576909566653325,char: gab
char_tfidf__gabr,-0.09832042321183897,char: gabr
char_tfidf__gabri,-0.0958017573026804,char: gabri
char_tfidf__gag,-0.11426597985345967,char: gag
char_tfidf__gage,-0.0685414474060244,char: gage
"char_tfidf__gain,",-0.02940877410700171,"char: gain,"
char_tfidf__gal,0.07454411335087316,char: gal
char_tfidf__gall,0.003842053252386514,char: gall
char_tfidf__gam,0.07873767176603595,char: gam
char_tfidf__game,0.051774758529236416,char: game
char_tfidf__game ,0.08358372146029555,char: game 
char_tfidf__gan,0.02929697486084567,char: gan
char_tfidf__gan ,-0.037156057562403415,char: gan 
char_tfidf__gand,0.06093315305427217,char: gand
char_tfidf__gandh,0.006076215913459796,char: gandh
char_tfidf__gang,0.062126308356630466,char: gang
char_tfidf__gar ,-0.050079263088415676,char: gar 
char_tfidf__gara,-0.08064951517652029,char: gara
char_tfidf__garag,-0.08821065188529012,char: garag
char_tfidf__gard,-0.03761851841865537,char: gard
char_tfidf__garde,-0.0362496091732137,char: garde
char_tfidf__gare,0.16414377969496705,char: gare
char_tfidf__garet,0.16361807989877283,char: garet
char_tfidf__gary,-0.03953549054698516,char: gary
char_tfidf__gas,-0.026732772019436028,char: gas
char_tfidf__gas ,0.02089870014681312,char: gas 
char_tfidf__gasp,-0.05913155231121435,char: gasp
char_tfidf__gate,0.015286449212875445,char: gate
char_tfidf__gate ,0.09728006547638149,char: gate 
char_tfidf__gath,0.016325670636364593,char: gath
char_tfidf__gathe,0.020044825385915354,char: gathe
char_tfidf__gati,-0.04035079060720891,char: gati
char_tfidf__gav,-0.024124490024333884,char: gav
char_tfidf__gave,-0.027186895345664108,char: gave
char_tfidf__gave ,-0.03576083722134163,char: gave 
char_tfidf__gaz,-0.028105497023751407,char: gaz
char_tfidf__gaze,-0.061031431587574424,char: gaze
char_tfidf__gazi,-0.0028909305508733147,char: gazi
char_tfidf__gazin,0.003888569244492337,char: gazin
char_tfidf__gea,0.030021853331643845,char: gea
char_tfidf__gean,0.0639801828178935,char: gean
char_tfidf__geant,0.04844030111540699,char: geant
char_tfidf__gear,0.02452299956322315,char: gear
char_tfidf__gel,-0.026641946613720303,char: gel
char_tfidf__genc,-0.06004801597626883,char: genc
char_tfidf__gency,-0.060198172762765685,char: gency
char_tfidf__gene,-0.045343596787737986,char: gene
char_tfidf__gener,-0.03462757701263738,char: gener
char_tfidf__gent ,-0.0032035724003999315,char: gent 
char_tfidf__gentl,0.03697276225042469,char: gentl
char_tfidf__geo,-0.09327140231043604,char: geo
char_tfidf__geor,-0.06895748204387814,char: geor
char_tfidf__georg,-0.08161269437045705,char: georg
"char_tfidf__ger,",0.012574106277818074,"char: ger,"
"char_tfidf__ger, ",0.011013867538826877,"char: ger, "
char_tfidf__ger.,0.037552265266288576,char: ger.
char_tfidf__ger. ,0.03317055914162149,char: ger. 
char_tfidf__gera,0.08252712492598117,char: gera
char_tfidf__germ,0.20374344873703948,char: germ
char_tfidf__germa,0.20156860173481894,char: germa
char_tfidf__gers ,0.044311505283958,char: gers 
char_tfidf__ges.,0.00183795484877936,char: ges.
char_tfidf__ges. ,-0.008210548637560466,char: ges. 
char_tfidf__gest,0.008976028493373138,char: gest
char_tfidf__gestu,-0.010118687789931326,char: gestu
char_tfidf__gged,-0.01755585623304918,char: gged
char_tfidf__gged ,-0.017654198927521306,char: gged 
char_tfidf__gger,-0.015128731039132044,char: gger
char_tfidf__gger ,-0.00840382136670739,char: gger 
char_tfidf__gges,-0.004454968472211627,char: gges
char_tfidf__ggest,-0.005045224098184323,char: ggest
char_tfidf__ggi,-0.010376043419584828,char: ggi
char_tfidf__ggie,-0.04325263268905712,char: ggie
char_tfidf__ggie ,-0.1359003149163316,char: ggie 
char_tfidf__ggin,-0.0022085422684573613,char: ggin
char_tfidf__gging,0.0021563323999220846,char: gging
char_tfidf__ggle,-0.010251383069007015,char: ggle
char_tfidf__ggles,-0.04343069069081032,char: ggles
char_tfidf__ggli,-0.0024973461506453917,char: ggli
char_tfidf__gglin,-0.0026470868784476426,char: gglin
char_tfidf__ggy,-0.020768169523133446,char: ggy
char_tfidf__ggy ,0.012931495073693688,char: ggy 
"char_tfidf__gh,",-0.01727830519006566,"char: gh,"
"char_tfidf__gh, ",-0.01604161654801274,"char: gh, "
char_tfidf__ghb,-0.007562215044452009,char: ghb
char_tfidf__ghbo,-0.0010741495658192315,char: ghbo
char_tfidf__ghbor,0.0043256077812725245,char: ghbor
char_tfidf__ghe,-0.029532643917880227,char: ghe
char_tfidf__gher,-0.10170587276640582,char: gher
char_tfidf__ghi,0.009880219398513655,char: ghi
char_tfidf__ghin,0.015181025203726137,char: ghin
char_tfidf__ghing,0.017849424509665195,char: ghing
char_tfidf__gho,0.025151612822569492,char: gho
char_tfidf__ghs ,0.02355322537646875,char: ghs 
char_tfidf__ghs.,0.0229837453117841,char: ghs.
char_tfidf__ghs. ,0.01795488795117735,char: ghs. 
char_tfidf__ght..,-0.10782829052192192,char: ght..
char_tfidf__ght? ,-0.012457347915828055,char: ght? 
char_tfidf__ghten,0.025914766658125286,char: ghten
char_tfidf__ghter,0.02924390959823381,char: ghter
char_tfidf__ghti,0.05044797919911939,char: ghti
char_tfidf__ghtin,0.04589396251977513,char: ghtin
char_tfidf__ghtl,0.0026347318580104123,char: ghtl
char_tfidf__ghtly,-0.010965739127585642,char: ghtly
char_tfidf__ghts.,-0.00889302463143085,char: ghts.
char_tfidf__ghw,-0.07342579742064999,char: ghw
char_tfidf__ghwa,-0.08564251286113056,char: ghwa
char_tfidf__ghway,-0.09031366739113532,char: ghway
char_tfidf__gia,0.012041953759846038,char: gia
char_tfidf__gian,0.025740084096110345,char: gian
char_tfidf__giant,-0.025174010259123702,char: giant
char_tfidf__gic,-0.038185984044794494,char: gic
char_tfidf__gie,-0.019941419182393783,char: gie
char_tfidf__gie ,-0.11256273132964703,char: gie 
char_tfidf__gig,-0.010186148032450104,char: gig
char_tfidf__gil,-0.08985641549166715,char: gil
char_tfidf__gil ,0.010605937394130474,char: gil 
char_tfidf__gill,-0.05591185307657792,char: gill
char_tfidf__gin ,0.01776170539523062,char: gin 
char_tfidf__gina,-0.02537597717859191,char: gina
char_tfidf__gine,-0.046979287884779765,char: gine
char_tfidf__gine ,-0.07060019524468036,char: gine 
char_tfidf__ginge,0.011629314967031661,char: ginge
char_tfidf__ginn,-0.0062239149561463085,char: ginn
char_tfidf__ginni,-0.007614195184276212,char: ginni
char_tfidf__gins,0.0010302271820768758,char: gins
char_tfidf__gins ,0.00258154812731744,char: gins 
char_tfidf__gio,0.03669522997027691,char: gio
char_tfidf__girl ,-0.08732156013382206,char: girl 
char_tfidf__girl.,-0.07676029386482026,char: girl.
char_tfidf__girls,-0.07415402995293663,char: girls
char_tfidf__gis,0.06440689192058331,char: gis
char_tfidf__gist,0.04977966487636853,char: gist
char_tfidf__git,0.07809766893917718,char: git
char_tfidf__gitt,0.062067375283703895,char: gitt
char_tfidf__gitte,0.0675457640821012,char: gitte
char_tfidf__givi,-0.026903017379676628,char: givi
char_tfidf__givin,-0.027795889545330736,char: givin
char_tfidf__glad,0.018388534436485988,char: glad
char_tfidf__glan,0.022713786858784595,char: glan
char_tfidf__glanc,0.01827314003875542,char: glanc
char_tfidf__glar,-0.03017311034486276,char: glar
char_tfidf__gle.,-0.06569318140044107,char: gle.
char_tfidf__gles,-0.010440764555892736,char: gles
char_tfidf__gles ,-0.0035820873499023413,char: gles 
char_tfidf__glin,-0.04293566486498511,char: glin
char_tfidf__gling,-0.03847348837845606,char: gling
char_tfidf__glis,0.04804218448273455,char: glis
char_tfidf__glish,0.09033901702078934,char: glish
char_tfidf__glo,-0.04831606340784965,char: glo
char_tfidf__glow,-0.07689124028214715,char: glow
char_tfidf__gly,-0.03368791094010378,char: gly
char_tfidf__gly ,-0.05050593907458595,char: gly 
char_tfidf__gn ,0.01170056806877857,char: gn 
char_tfidf__gna,-0.057314017838794556,char: gna
char_tfidf__gnal,-0.017922600060889547,char: gnal
char_tfidf__gnan,-0.13072009458890907,char: gnan
char_tfidf__gne,0.016545362547121623,char: gne
char_tfidf__gni,0.026809374434981412,char: gni
char_tfidf__gniz,0.044045967938351534,char: gniz
char_tfidf__gno,-0.010717038979184747,char: gno
char_tfidf__gnor,-0.004081404903381248,char: gnor
char_tfidf__gnore,-0.035561135555960216,char: gnore
"char_tfidf__go,",0.043926077661679185,"char: go,"
"char_tfidf__go, ",0.04373397408982164,"char: go, "
char_tfidf__god,-0.09302365518422548,char: god
char_tfidf__god ,-0.0853072835777637,char: god 
"char_tfidf__god,",-0.08348392320560508,"char: god,"
"char_tfidf__god, ",-0.08372788162684248,"char: god, "
char_tfidf__god.,-0.18264452503714904,char: god.
char_tfidf__godd,0.011789708126878276,char: godd
char_tfidf__godda,0.039975545525991654,char: godda
char_tfidf__gol,-0.08891980234579269,char: gol
char_tfidf__gold,-0.11377714418136779,char: gold
char_tfidf__gon ,0.11036821349828534,char: gon 
char_tfidf__gone ,0.019978831260479255,char: gone 
char_tfidf__gone.,-0.0528642786364601,char: gone.
char_tfidf__gonn,-0.08494823696507119,char: gonn
char_tfidf__gonna,-0.0832250610017216,char: gonna
char_tfidf__good.,0.022681558352546462,char: good.
char_tfidf__gor,-0.00046013102196495483,char: gor
char_tfidf__gord,-0.01146799530771119,char: gord
char_tfidf__gordo,-0.0060165290250432605,char: gordo
char_tfidf__gott,0.045387577224732606,char: gott
char_tfidf__gotta,0.028492608477106055,char: gotta
char_tfidf__gov,0.07195135472347641,char: gov
char_tfidf__gove,0.07360538456151512,char: gove
char_tfidf__gover,0.07129659509903927,char: gover
char_tfidf__grab ,-0.017398909081308804,char: grab 
char_tfidf__grac,0.019373398655052304,char: grac
char_tfidf__grace,0.02341507473424883,char: grace
char_tfidf__grad,0.029375109289529074,char: grad
char_tfidf__gram,0.0923719040784104,char: gram
char_tfidf__gran,0.06331070872789107,char: gran
char_tfidf__grand,0.033888957290051834,char: grand
char_tfidf__grant,0.06283162266010824,char: grant
char_tfidf__grap,0.04177053010605999,char: grap
char_tfidf__graph,0.0258181791514084,char: graph
char_tfidf__gras,0.01744535097319117,char: gras
char_tfidf__grat,-0.011967736626080907,char: grat
char_tfidf__grav,0.07711815920911118,char: grav
char_tfidf__grave,0.032520775453649516,char: grave
char_tfidf__green,0.042242133623120535,char: green
char_tfidf__greer,-0.027299651133473175,char: greer
char_tfidf__gren,-0.01866824236897632,char: gren
char_tfidf__gres,0.02835226478385846,char: gres
char_tfidf__gress,0.02392444532561697,char: gress
char_tfidf__gril,-0.008067470469613109,char: gril
char_tfidf__grim,-0.06438003834837887,char: grim
char_tfidf__grin,-0.0751847477956922,char: grin
char_tfidf__grip,-0.05834802347638495,char: grip
char_tfidf__group,0.023850176365502775,char: group
char_tfidf__grow,0.0004353085471781109,char: grow
char_tfidf__gru,0.023545469491045457,char: gru
char_tfidf__gry,-0.014248676763193227,char: gry
"char_tfidf__gs,",0.027926491452952146,"char: gs,"
"char_tfidf__gs, ",0.02464318070070727,"char: gs, "
char_tfidf__gst,0.018342275266247154,char: gst
char_tfidf__gth,0.020662008837783758,char: gth
char_tfidf__gto,0.0012684607328925282,char: gto
char_tfidf__gton,-0.018853576767579837,char: gton
char_tfidf__gua,0.032138357845700655,char: gua
char_tfidf__guar,0.01079017024053524,char: guar
char_tfidf__guard,0.0011280217603081093,char: guard
char_tfidf__gue ,0.09652084253457349,char: gue 
char_tfidf__guess,-0.027493853849956427,char: guess
char_tfidf__guest,-0.06363295312564272,char: guest
char_tfidf__gui,-0.011932280099814256,char: gui
char_tfidf__guid,-0.007982410054068597,char: guid
char_tfidf__gul,-0.011456600117781499,char: gul
char_tfidf__gun,-0.08168574699341527,char: gun
char_tfidf__gun ,-0.10246050709885972,char: gun 
char_tfidf__gun.,-0.09012981823005253,char: gun.
char_tfidf__gun. ,-0.09705075190343389,char: gun. 
char_tfidf__guns,-0.05960700807833964,char: guns
char_tfidf__guns ,-0.04386008250084954,char: guns 
char_tfidf__gure ,-0.01985036661181355,char: gure 
char_tfidf__gus,0.0025131528334299815,char: gus
char_tfidf__gus ,-0.032830223880351665,char: gus 
char_tfidf__gust,0.014082039012333254,char: gust
char_tfidf__gut,-0.008199523262130543,char: gut
char_tfidf__guy,-0.07683323660396203,char: guy
char_tfidf__guy ,-0.07841755359954365,char: guy 
char_tfidf__guy.,-0.08619312110047239,char: guy.
char_tfidf__guys,-0.06430917542741703,char: guys
char_tfidf__guys ,-0.03860152196650051,char: guys 
char_tfidf__gy ,-0.06595800615724179,char: gy 
char_tfidf__h! ,0.005467724512535403,char: h! 
char_tfidf__h's,-0.0349042767453657,char: h's
char_tfidf__h's ,-0.02946866056380719,char: h's 
char_tfidf__h) ,-0.04205427011577419,char: h) 
char_tfidf__h..,-0.10003998709771432,char: h..
char_tfidf__h...,-0.10115530944275632,char: h...
char_tfidf__h... ,-0.11915774449619097,char: h... 
char_tfidf__ha ,0.10059177379074981,char: ha 
char_tfidf__hac,0.05463122799252429,char: hac
char_tfidf__hack,0.035723588006684924,char: hack
char_tfidf__hado,-0.004173288768195406,char: hado
char_tfidf__hadow,-0.0063957135983544935,char: hadow
char_tfidf__hae,-0.07204299644748649,char: hae
char_tfidf__hael,-0.11164383790451429,char: hael
char_tfidf__hael ,-0.1063815324144832,char: hael 
char_tfidf__hain,-0.11778624660169026,char: hain
"char_tfidf__hair,",0.005610529302831499,"char: hair,"
char_tfidf__hair.,-0.021447074197454435,char: hair.
char_tfidf__haki,0.03458032299157103,char: haki
char_tfidf__hakin,0.04691727447225872,char: hakin
char_tfidf__hale,-0.030165024069407263,char: hale
char_tfidf__half ,0.02322001445235363,char: half 
char_tfidf__half-,0.01772089653545654,char: half-
char_tfidf__hall ,-0.012844871442242476,char: hall 
char_tfidf__hall.,-0.03808783186975937,char: hall.
char_tfidf__hallw,-0.09540550071510917,char: hallw
char_tfidf__ham ,0.03317562389120805,char: ham 
char_tfidf__hamb,0.047600998320020405,char: hamb
char_tfidf__hambe,0.03145492128130302,char: hambe
char_tfidf__hamm,0.04514304582471731,char: hamm
char_tfidf__hamme,0.011992960643028214,char: hamme
char_tfidf__hamp,0.00030126150188378376,char: hamp
char_tfidf__hanc,-0.025428632989303396,char: hanc
char_tfidf__hance,-0.012775961602793855,char: hance
"char_tfidf__hand,",0.012480330911691718,"char: hand,"
char_tfidf__handl,0.014917621130515464,char: handl
char_tfidf__hane,-0.07114681867333854,char: hane
char_tfidf__hang ,0.029685516958733813,char: hang 
char_tfidf__hangi,-0.0645023233523901,char: hangi
char_tfidf__hangs,-0.029124450111261614,char: hangs
char_tfidf__hani,0.08635252629368714,char: hani
char_tfidf__hank ,0.01863874238073331,char: hank 
char_tfidf__hanks,-0.028503182732177623,char: hanks
char_tfidf__hann,0.009379920140347482,char: hann
char_tfidf__hanna,0.12240010954030102,char: hanna
char_tfidf__hant,0.033627258280235224,char: hant
char_tfidf__hape,-0.05480370213347989,char: hape
char_tfidf__happy,0.019941729876064938,char: happy
char_tfidf__haps,0.11031065561852496,char: haps
char_tfidf__hara,-0.02885305484718147,char: hara
char_tfidf__hard.,-0.04414344349558354,char: hard.
char_tfidf__hare,-0.03345733123140297,char: hare
char_tfidf__harg,0.011211840663680908,char: harg
char_tfidf__harge,-0.009994060442380258,char: harge
char_tfidf__harl,-0.08778919274479703,char: harl
char_tfidf__harle,-0.011771266925632805,char: harle
char_tfidf__harli,-0.06811443341109132,char: harli
char_tfidf__harlo,0.03989463700467546,char: harlo
char_tfidf__harm,-0.009200864208770252,char: harm
char_tfidf__haro,-0.1873660845021127,char: haro
char_tfidf__harp,0.05741237447673338,char: harp
char_tfidf__harr,-0.10069191518302574,char: harr
char_tfidf__harri,-0.019904519561512898,char: harri
char_tfidf__harry,-0.0815954306258453,char: harry
char_tfidf__harv,0.06031501326662695,char: harv
char_tfidf__harve,0.05593045149811042,char: harve
char_tfidf__hase,0.033359408760472505,char: hase
"char_tfidf__hat,",0.011542818336420213,"char: hat,"
"char_tfidf__hat, ",0.01203148610278931,"char: hat, "
char_tfidf__hatc,0.008011439185140983,char: hatc
char_tfidf__hatch,-0.011707673330427042,char: hatch
char_tfidf__hate ,-0.054852863986098975,char: hate 
char_tfidf__hatev,-0.061210888493936785,char: hatev
char_tfidf__hatt,-0.06825948882267917,char: hatt
char_tfidf__hatte,-0.07310078107550103,char: hatte
char_tfidf__hau,0.0009780141915071755,char: hau
char_tfidf__haven,-0.014354687661605525,char: haven
char_tfidf__havin,-0.02579939239170391,char: havin
char_tfidf__haw,0.03947002213376359,char: haw
char_tfidf__hawk,-0.0035267222622123763,char: hawk
char_tfidf__haz,-0.08442274074964227,char: haz
char_tfidf__haze,-0.06992118015695399,char: haze
char_tfidf__hazel,0.05030184151469375,char: hazel
char_tfidf__hbo,0.006171218033888674,char: hbo
char_tfidf__hbor,0.006217052558273686,char: hbor
char_tfidf__he'd,0.011342884921940058,char: he'd
char_tfidf__he'd ,0.009346165646764545,char: he'd 
char_tfidf__he'l,0.011416441245446229,char: he'l
char_tfidf__he'll,0.01119412240822396,char: he'll
char_tfidf__he.,-0.056047670366147745,char: he.
char_tfidf__he?,-0.05276971432262065,char: he?
char_tfidf__he? ,-0.054710039369306435,char: he? 
"char_tfidf__head,",0.022269788373766957,"char: head,"
char_tfidf__headi,-0.037107569926804876,char: headi
char_tfidf__headl,-0.011886389330509338,char: headl
char_tfidf__hears,-0.03709059439842373,char: hears
char_tfidf__heart,-0.027350867107640026,char: heart
char_tfidf__heat,0.009669372079593503,char: heat
char_tfidf__heate,0.0895821112777516,char: heate
char_tfidf__heave,-0.0038405960408443678,char: heave
char_tfidf__heavy,0.037682441761631234,char: heavy
char_tfidf__heck ,0.0056188432891235325,char: heck 
char_tfidf__hecks,-0.03697992989377251,char: hecks
char_tfidf__hect,-0.07334735835000195,char: hect
char_tfidf__hecto,-0.10366782840357673,char: hecto
char_tfidf__hed.,0.004797827013079722,char: hed.
char_tfidf__hed. ,0.012075564337268054,char: hed. 
char_tfidf__heek,0.03459713560951064,char: heek
char_tfidf__heel,-0.012473776485606804,char: heel
char_tfidf__heel ,0.02410263955817344,char: heel 
char_tfidf__heels,-0.039336048385718046,char: heels
char_tfidf__heer,0.027289068845151546,char: heer
char_tfidf__heet,0.01745022183547318,char: heet
char_tfidf__hef,0.042011355349383384,char: hef
char_tfidf__hel ,-0.026517368551419934,char: hel 
char_tfidf__held,-0.001492387365025052,char: held
char_tfidf__hele,0.09372424150196086,char: hele
char_tfidf__helen,0.14189814755660032,char: helen
char_tfidf__heli,-0.009528147988158413,char: heli
char_tfidf__helic,0.004605765782639735,char: helic
char_tfidf__hell ,-0.06410999886432686,char: hell 
char_tfidf__hello,0.03087165203181883,char: hello
char_tfidf__helm,0.0171232234952248,char: helm
char_tfidf__helme,0.007099290389101119,char: helme
char_tfidf__help.,-0.12570764706983464,char: help.
"char_tfidf__hem,",0.0014721754771051389,"char: hem,"
"char_tfidf__hem, ",0.0030254412214285034,"char: hem, "
char_tfidf__hems,0.004506151478921506,char: hems
char_tfidf__hemse,0.001962849357273753,char: hemse
"char_tfidf__hen,",-0.021407078027481576,"char: hen,"
"char_tfidf__hen, ",-0.01745858981428844,"char: hen, "
char_tfidf__hen.,-0.058288334870001436,char: hen.
char_tfidf__hen. ,-0.009757401666680985,char: hen. 
char_tfidf__hen..,-0.1988652620927863,char: hen..
char_tfidf__henr,-0.01698073773534456,char: henr
char_tfidf__henry,0.038797929796133,char: henry
char_tfidf__heo,-0.015134562900031338,char: heo
char_tfidf__hep,0.04054414250000755,char: hep
char_tfidf__her',-0.04154705212325301,char: her'
char_tfidf__her's,-0.04025647287851275,char: her's
char_tfidf__her..,-0.1980343132260393,char: her..
char_tfidf__her?,-0.03474446505988222,char: her?
char_tfidf__her? ,-0.03274921547613487,char: her? 
char_tfidf__here!,0.017252544613719122,char: here!
char_tfidf__hered,0.04241961873681655,char: hered
char_tfidf__heri,0.02340972981529665,char: heri
char_tfidf__herif,-0.06997209663602848,char: herif
char_tfidf__herin,0.005597316658660689,char: herin
char_tfidf__herm,0.07930173577891242,char: herm
char_tfidf__herma,0.011275184728550562,char: herma
char_tfidf__hero,-0.005139598964042819,char: hero
char_tfidf__hers ,0.014344107086368409,char: hers 
char_tfidf__hers.,0.030383563808602538,char: hers.
char_tfidf__herse,-0.14080020630263324,char: herse
"char_tfidf__hes,",-0.016624351524843244,"char: hes,"
"char_tfidf__hes, ",-0.01665284602254099,"char: hes, "
char_tfidf__hes. ,-0.012492597698757267,char: hes. 
char_tfidf__hesi,0.04824055653955644,char: hesi
char_tfidf__hesit,0.04454658790947953,char: hesit
char_tfidf__hest,0.01498020370087972,char: hest
char_tfidf__hest ,0.02841298177175482,char: hest 
char_tfidf__het,0.05527275282095829,char: het
char_tfidf__hew,-0.033436544559669275,char: hew
char_tfidf__hey'l,0.00982677561019734,char: hey'l
char_tfidf__hey'v,-0.05197809134409334,char: hey'v
"char_tfidf__hey,",-0.0704792970106912,"char: hey,"
"char_tfidf__hey, ",-0.07215052862162093,"char: hey, "
char_tfidf__hhh,-0.040989465309751824,char: hhh
char_tfidf__hhhh,-0.04815563595387449,char: hhhh
char_tfidf__hi ,0.05043704344318998,char: hi 
char_tfidf__hia,-0.031224303130395935,char: hia
char_tfidf__hicc,0.11190878280741094,char: hicc
char_tfidf__hiccu,0.10789699893415462,char: hiccu
char_tfidf__hick,0.04094884788167929,char: hick
char_tfidf__hick ,0.03213773436991803,char: hick 
char_tfidf__hicke,0.10193412212083242,char: hicke
char_tfidf__hicl,-0.07577239731595406,char: hicl
char_tfidf__hicle,-0.07720083538891939,char: hicle
char_tfidf__hid,-0.04312842941685072,char: hid
char_tfidf__hide,0.026461905455105246,char: hide
char_tfidf__hie,-0.0055364346907037015,char: hie
char_tfidf__hie ,-0.03915470698753608,char: hie 
char_tfidf__hief,0.10257793399816673,char: hief
char_tfidf__hief ,0.027655020559248636,char: hief 
char_tfidf__hiel,-0.059826603330561376,char: hiel
char_tfidf__hield,-0.06978610076595923,char: hield
char_tfidf__hif,-0.013870617158314972,char: hif
char_tfidf__hift,-0.04634131293766021,char: hift
char_tfidf__high ,-0.01972138676444999,char: high 
char_tfidf__highw,-0.08266122424824787,char: highw
char_tfidf__hil ,-0.08529285012458726,char: hil 
char_tfidf__hild,0.02034639212143549,char: hild
char_tfidf__hildr,0.033587142775998544,char: hildr
char_tfidf__hill,0.01881454646260431,char: hill
char_tfidf__hill ,0.029389920890788828,char: hill 
char_tfidf__him),-0.03873951866658156,char: him)
char_tfidf__him) ,-0.04466513481878361,char: him) 
char_tfidf__him..,-0.09096860879597682,char: him..
char_tfidf__him?,0.04329162681722029,char: him?
char_tfidf__him? ,0.028231561681850616,char: him? 
char_tfidf__hin ,0.0259338784951484,char: hin 
char_tfidf__hin',0.07839328083060237,char: hin'
char_tfidf__hine ,0.027055058459735097,char: hine 
char_tfidf__hines,-0.03632215902193077,char: hines
char_tfidf__hing',-0.02364909646316567,char: hing'
char_tfidf__hing?,-0.006209911027857602,char: hing?
char_tfidf__hinki,-0.03571727135010529,char: hinki
char_tfidf__hinks,-0.011067881719578525,char: hinks
char_tfidf__hio,-0.029117632233151194,char: hio
char_tfidf__hip ,-0.039695273655063555,char: hip 
char_tfidf__hip.,-0.02489920687675012,char: hip.
char_tfidf__hipp,-0.009568318026068893,char: hipp
char_tfidf__hips,-0.05728801442167655,char: hips
char_tfidf__hips ,-0.061464123076625826,char: hips 
char_tfidf__hird,0.02728340587426447,char: hird
char_tfidf__hird ,0.029205533958541727,char: hird 
char_tfidf__hirt ,-0.0171843849402008,char: hirt 
char_tfidf__hirty,0.024095905570083294,char: hirty
"char_tfidf__his,",-0.0036729023284695346,"char: his,"
"char_tfidf__his, ",-0.0034921708738401926,"char: his, "
char_tfidf__his?,0.001043193787848535,char: his?
char_tfidf__his? ,-0.012098990978068502,char: his? 
char_tfidf__hisp,-0.024204874720516426,char: hisp
char_tfidf__hispe,-0.03417550544899714,char: hispe
char_tfidf__hist,0.016574860579905763,char: hist
char_tfidf__histl,-0.003256792517224118,char: histl
char_tfidf__hit ,-0.06046512888892368,char: hit 
char_tfidf__hit.,-0.10433786498959377,char: hit.
char_tfidf__hit. ,-0.10364062780785055,char: hit. 
char_tfidf__hita,-0.04860749859513861,char: hita
char_tfidf__hits,-0.03316330327873336,char: hits
char_tfidf__hits ,-0.038358212884822,char: hits 
char_tfidf__hitt,-0.05117289829608616,char: hitt
char_tfidf__hle,0.018510235769218394,char: hle
char_tfidf__hles,0.0738202163356028,char: hles
char_tfidf__hless,0.0738202163356028,char: hless
char_tfidf__hli,-0.07481585291829261,char: hli
char_tfidf__hlig,-0.07332319241329358,char: hlig
char_tfidf__hligh,-0.07332319241329358,char: hligh
char_tfidf__hly,0.010701355480162936,char: hly
char_tfidf__hly ,0.023524951466115048,char: hly 
char_tfidf__hn ,0.08643437134751815,char: hn 
char_tfidf__hnn,0.016095086114022814,char: hnn
char_tfidf__hnny,0.05491751238305725,char: hnny
char_tfidf__ho',-0.018944921539483184,char: ho'
char_tfidf__ho's,-0.03131682091745873,char: ho's
char_tfidf__ho's ,-0.02939332392691001,char: ho's 
char_tfidf__hoc,-0.09014377385988792,char: hoc
char_tfidf__hock,-0.1206609725377337,char: hock
char_tfidf__hocke,-0.13525012352031657,char: hocke
char_tfidf__hoe,0.020409052460543708,char: hoe
char_tfidf__hoes,0.013169223815332967,char: hoes
char_tfidf__hoi,-0.03523654835769948,char: hoi
char_tfidf__holl,0.06222918215399871,char: holl
char_tfidf__holly,0.0006344850216756746,char: holly
char_tfidf__holm,-0.01537254144693592,char: holm
char_tfidf__holme,0.04837515477728968,char: holme
char_tfidf__homa,0.02962160987763469,char: homa
char_tfidf__homas,0.046847249385986334,char: homas
char_tfidf__home ,0.0035759100926935285,char: home 
char_tfidf__home.,0.028816939356293127,char: home.
char_tfidf__hone ,-0.0453724692831163,char: hone 
char_tfidf__hone),-0.1177199081604043,char: hone)
"char_tfidf__hone,",-0.03554628873578183,"char: hone,"
char_tfidf__hone.,-0.020840381279826684,char: hone.
char_tfidf__hones,-0.045004857925301324,char: hones
char_tfidf__honey,-0.10547592889179694,char: honey
char_tfidf__hono,0.007439882161039427,char: hono
char_tfidf__honor,-0.02066637323924702,char: honor
char_tfidf__hood,-0.01799514279367601,char: hood
char_tfidf__hood ,-0.011299253835596665,char: hood 
char_tfidf__hook,-0.06065206610809912,char: hook
char_tfidf__hool,-0.09489935447850015,char: hool
char_tfidf__hool ,-0.06423773302884621,char: hool 
char_tfidf__hoot,-0.006925829650110138,char: hoot
